CLASSROOM_UNIT_ID,professor_id,subject_variant,subject_name,year,session,n_student_classroom_observations,n_unique_students,n_unique_careers,mean_visits,median_visits,max_visits,mean_raw_grade_numeric,raw_grade_missing_count,raw_grade_non_missing_count,mean_impmean,mean_impkde,raw_grade_missing_prop,classroom_size
23839 | MAT1012 | 2020 | OTOÑO,23839,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,28,28,5,0.7857142857142857,0.0,9,9.177777777777779,1,27,9.05,9.05,0.03571428571428571,28
24085 | MAT1012 | 2020 | OTOÑO,24085,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,28,28,8,1.7142857142857142,0.0,22,9.518518518518519,1,27,9.518518518518519,9.310714285714285,0.03571428571428571,28
24097 | MAT1012 | 2020 | PRIMAVERA,24097,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,28,28,15,0.5714285714285714,0.0,5,7.08,8,20,6.076190476190476,5.778571428571429,0.2857142857142857,28
24097 | MAT1022 | 2020 | PRIMAVERA,24097,MAT1022,CÁLCULO I,2020,PRIMAVERA,28,28,16,3.6785714285714284,1.0,22,8.025,4,24,7.635714285714286,7.321428571428571,0.14285714285714285,28
21853 | MAT1012 | 2021 | OTOÑO,21853,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,28,28,15,0.8571428571428571,0.0,7,7.8839999999999995,3,25,7.29375,7.2178571428571425,0.10714285714285714,28
23411 | MAT1012 | 2021 | OTOÑO,23411,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,28,28,16,0.21428571428571427,0.0,2,8.848,3,25,8.378571428571428,8.378571428571428,0.10714285714285714,28
23453 | MAT1012 | 2021 | OTOÑO,23453,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,28,28,11,1.5,0.0,10,8.75,2,26,8.660714285714286,8.389285714285714,0.07142857142857142,28
23823 | MAT1012 | 2021 | OTOÑO,23823,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,28,28,10,1.25,0.0,10,8.651851851851852,1,27,8.41607142857143,8.407142857142857,0.03571428571428571,28
23823 | MAT1012 | 2021 | PRIMAVERA,23823,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,PRIMAVERA,28,28,12,0.9642857142857143,0.0,11,7.1037037037037045,1,27,6.928571428571429,6.889285714285714,0.03571428571428571,28
23836 | MAT1012 | 2021 | OTOÑO,23836,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,28,28,4,1.6428571428571428,0.0,16,8.424,3,25,7.735714285714286,7.735714285714286,0.10714285714285714,28
23852 | MAT1012 | 2021 | OTOÑO,23852,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,28,28,10,0.7142857142857143,0.0,7,9.505263157894737,9,19,9.505263157894737,7.639285714285714,0.32142857142857145,28
24085 | MAT1012 | 2021 | OTOÑO,24085,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,28,28,12,1.5357142857142858,0.0,14,9.024,3,25,8.533928571428572,8.585714285714285,0.10714285714285714,28
24085 | MAT1022 | 2021 | PRIMAVERA,24085,MAT1022,CÁLCULO I,2021,PRIMAVERA,28,28,15,1.2142857142857142,0.0,11,9.307142857142859,0,28,9.307142857142859,9.307142857142859,0.0,28
20529 | MAT2012 | 2022 | OTOÑO,20529,MAT2012,CÁLCULO II,2022,OTOÑO,28,28,12,1.0714285714285714,1.0,4,8.786363636363637,6,22,8.510714285714286,7.696428571428571,0.21428571428571427,28
21779 | MAT2012 | 2022 | OTOÑO,21779,MAT2012,CÁLCULO II,2022,OTOÑO,28,28,11,1.7142857142857142,0.0,11,7.7625,4,24,7.427040816326531,7.164285714285714,0.14285714285714285,28
21852 | MAT2022 | 2022 | OTOÑO,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,OTOÑO,28,28,7,1.25,0.0,23,9.58148148148148,1,27,9.58148148148148,9.37142857142857,0.03571428571428571,28
22115 | MAT2012 | 2022 | OTOÑO,22115,MAT2012,CÁLCULO II,2022,OTOÑO,28,28,13,1.5,0.5,13,7.406666666666666,13,15,5.975892857142858,4.478571428571429,0.4642857142857143,28
22767 | MAT2022 | 2022 | OTOÑO,22767,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,OTOÑO,28,28,8,0.4642857142857143,0.0,4,8.808,3,25,8.442857142857143,8.385714285714286,0.10714285714285714,28
23859 | MAT2022 | 2022 | OTOÑO,23859,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,OTOÑO,28,28,6,1.6071428571428572,0.0,19,9.314285714285715,0,28,9.314285714285715,9.314285714285715,0.0,28
23874 | MAT1022 | 2022 | OTOÑO,23874,MAT1022,CÁLCULO I,2022,OTOÑO,28,28,16,3.357142857142857,1.0,22,7.770588235294118,11,17,6.564285714285715,4.921428571428572,0.39285714285714285,28
23885 | MAT1022 | 2022 | OTOÑO,23885,MAT1022,CÁLCULO I,2022,OTOÑO,28,28,17,0.5357142857142857,0.0,7,8.570833333333333,4,24,8.089285714285714,7.760714285714286,0.14285714285714285,28
24097 | MAT1032 | 2022 | OTOÑO,24097,MAT1032,ÁLGEBRA LINEAL,2022,OTOÑO,28,28,11,1.1785714285714286,0.0,7,8.482142857142858,0,28,8.482142857142858,8.482142857142858,0.0,28
21192 | MAT1022 | 2023 | OTOÑO,21192,MAT1022,CÁLCULO I,2023,OTOÑO,28,28,15,1.8214285714285714,0.0,9,9.203703703703704,1,27,9.203703703703704,9.007142857142856,0.03571428571428571,28
21192 | MAT1032 | 2023 | PRIMAVERA,21192,MAT1032,ÁLGEBRA LINEAL,2023,PRIMAVERA,28,28,12,6.178571428571429,3.0,36,9.285714285714286,0,28,9.285714285714286,9.285714285714286,0.0,28
21815 | MAT2012 | 2023 | OTOÑO,21815,MAT2012,CÁLCULO II,2023,OTOÑO,28,28,15,2.392857142857143,0.5,11,9.62962962962963,1,27,9.285714285714286,9.285714285714286,0.03571428571428571,28
21852 | MAT1052 | 2023 | OTOÑO,21852,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2023,OTOÑO,28,28,6,0.07142857142857142,0.0,2,9.011111111111111,1,27,8.917857142857143,8.917857142857143,0.03571428571428571,28
22114 | MAT1022 | 2023 | OTOÑO,22114,MAT1022,CÁLCULO I,2023,OTOÑO,28,28,15,1.6071428571428572,1.0,9,8.16,8,20,6.835714285714286,6.460714285714286,0.2857142857142857,28
22114 | MAT1032 | 2023 | PRIMAVERA,22114,MAT1032,ÁLGEBRA LINEAL,2023,PRIMAVERA,28,28,11,5.178571428571429,2.5,29,9.121428571428572,0,28,9.121428571428572,9.121428571428572,0.0,28
22114 | MAT2012 | 2023 | OTOÑO,22114,MAT2012,CÁLCULO II,2023,OTOÑO,28,28,16,5.178571428571429,1.5,48,9.372,3,25,8.898214285714285,8.625,0.10714285714285714,28
22115 | MAT2022 | 2023 | PRIMAVERA,22115,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2023,PRIMAVERA,28,28,6,0.8214285714285714,0.0,6,8.5,3,25,8.185714285714285,8.175,0.10714285714285714,28
22473 | MAT1032 | 2023 | PRIMAVERA,22473,MAT1032,ÁLGEBRA LINEAL,2023,PRIMAVERA,28,28,11,1.3571428571428572,0.0,22,9.281481481481482,1,27,9.098214285714286,8.97857142857143,0.03571428571428571,28
22767 | MAT1052 | 2023 | PRIMAVERA,22767,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2023,PRIMAVERA,28,28,5,0.39285714285714285,0.0,3,8.495652173913044,5,23,8.273214285714285,8.221428571428572,0.17857142857142858,28
23148 | MAT1022 | 2023 | PRIMAVERA,23148,MAT1022,CÁLCULO I,2023,PRIMAVERA,28,28,17,4.714285714285714,2.5,16,8.596153846153847,2,26,8.517857142857142,8.246428571428572,0.07142857142857142,28
23148 | MAT1032 | 2023 | PRIMAVERA,23148,MAT1032,ÁLGEBRA LINEAL,2023,PRIMAVERA,28,28,13,3.142857142857143,1.5,27,8.503703703703703,1,27,8.354285714285714,8.2,0.03571428571428571,28
23411 | MAT1012 | 2023 | OTOÑO,23411,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,28,28,12,0.8928571428571429,0.0,6,8.982608695652173,5,23,8.277380952380952,8.153571428571428,0.17857142857142858,28
23425 | MAT1012 | 2023 | OTOÑO,23425,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,28,28,14,2.142857142857143,0.0,15,8.262962962962963,1,27,8.2125,8.142857142857142,0.03571428571428571,28
23452 | MAT1012 | 2023 | OTOÑO,23452,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,28,28,17,0.75,0.0,6,7.712000000000001,3,25,7.314285714285715,6.996428571428572,0.10714285714285714,28
23452 | MAT1022 | 2023 | OTOÑO,23452,MAT1022,CÁLCULO I,2023,OTOÑO,28,28,16,4.678571428571429,1.5,36,8.760714285714284,0,28,8.760714285714284,8.760714285714284,0.0,28
23852 | MAT2012 | 2023 | OTOÑO,23852,MAT2012,CÁLCULO II,2023,OTOÑO,28,28,11,2.7857142857142856,0.0,22,9.192592592592591,1,27,9.192592592592591,8.996428571428572,0.03571428571428571,28
23885 | MAT2012 | 2023 | OTOÑO,23885,MAT2012,CÁLCULO II,2023,OTOÑO,28,28,10,4.607142857142857,1.0,21,9.374074074074073,1,27,9.374074074074073,9.171428571428573,0.03571428571428571,28
23897 | MAT1012 | 2023 | OTOÑO,23897,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,28,28,15,2.5357142857142856,0.0,14,8.076923076923077,2,26,7.5946428571428575,7.671428571428572,0.07142857142857142,28
23897 | MAT2012 | 2023 | OTOÑO,23897,MAT2012,CÁLCULO II,2023,OTOÑO,28,28,13,5.25,3.0,28,9.348148148148148,1,27,9.348148148148148,9.146428571428572,0.03571428571428571,28
23978 | MAT1012 | 2023 | OTOÑO,23978,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,28,28,13,1.1785714285714286,0.0,8,9.465384615384615,2,26,9.465384615384615,9.053571428571429,0.07142857142857142,28
23978 | MAT2012 | 2023 | PRIMAVERA,23978,MAT2012,CÁLCULO II,2023,PRIMAVERA,28,28,14,1.8928571428571428,1.0,9,9.003571428571428,0,28,9.003571428571428,9.003571428571428,0.0,28
24085 | MAT1022 | 2023 | PRIMAVERA,24085,MAT1022,CÁLCULO I,2023,PRIMAVERA,28,28,16,4.678571428571429,1.0,36,9.921428571428573,0,28,9.921428571428573,9.921428571428573,0.0,28
24097 | MAT2012 | 2023 | OTOÑO,24097,MAT2012,CÁLCULO II,2023,OTOÑO,28,28,12,4.071428571428571,0.5,28,9.107407407407408,1,27,8.907142857142857,8.907142857142857,0.03571428571428571,28
25093 | MAT1012 | 2023 | OTOÑO,25093,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,28,28,16,1.1071428571428572,0.0,11,9.692307692307692,2,26,9.692307692307692,9.264285714285714,0.07142857142857142,28
21228 | MAT1052 | 2024 | OTOÑO,21228,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2024,OTOÑO,28,28,7,0.2857142857142857,0.0,8,7.6571428571428575,7,21,6.632857142857143,6.460714285714286,0.25,28
21852 | MAT2022 | 2024 | OTOÑO,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,OTOÑO,28,28,8,2.142857142857143,0.0,19,9.044444444444444,1,27,8.939285714285715,8.889285714285714,0.03571428571428571,28
22115 | MAT1052 | 2024 | PRIMAVERA,22115,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2024,PRIMAVERA,28,28,7,1.6428571428571428,0.5,8,8.331578947368422,9,19,8.064285714285715,6.8428571428571425,0.32142857142857145,28
23096 | MAT1012 | 2024 | OTOÑO,23096,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,28,28,6,0.0,0.0,0,8.745000000000001,8,20,7.175,7.175,0.2857142857142857,28
23152 | MAT2012 | 2024 | OTOÑO,23152,MAT2012,CÁLCULO II,2024,OTOÑO,28,28,11,2.5357142857142856,0.0,26,8.657692307692308,2,26,8.529285714285715,8.539285714285715,0.07142857142857142,28
25093 | MAT1052 | 2024 | PRIMAVERA,25093,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2024,PRIMAVERA,28,28,6,0.17857142857142858,0.0,2,9.811538461538461,2,26,9.811538461538461,9.375,0.07142857142857142,28
25093 | MAT2022 | 2024 | OTOÑO,25093,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,OTOÑO,28,28,8,1.2142857142857142,0.0,7,9.910714285714286,0,28,9.910714285714286,9.910714285714286,0.0,28
20792 | MAT1022 | 2025 | PRIMAVERA,20792,MAT1022,CÁLCULO I,2025,PRIMAVERA,28,28,10,0.10714285714285714,0.0,2,9.442105263157895,9,19,9.442105263157895,7.596428571428571,0.32142857142857145,28
21852 | MAT2022 | 2025 | PRIMAVERA,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2025,PRIMAVERA,28,28,6,0.7857142857142857,0.0,9,8.18695652173913,5,23,7.675,7.557142857142857,0.17857142857142858,28
22091 | MAT2022 | 2025 | PRIMAVERA,22091,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2025,PRIMAVERA,28,28,6,0.6428571428571429,0.0,6,8.472727272727273,6,22,7.085714285714286,7.085714285714286,0.21428571428571427,28
22114 | MAT1032 | 2025 | PRIMAVERA,22114,MAT1032,ÁLGEBRA LINEAL,2025,PRIMAVERA,28,28,11,0.10714285714285714,0.0,3,9.116,3,25,8.35357142857143,8.35357142857143,0.10714285714285714,28
22767 | MAT2022 | 2025 | PRIMAVERA,22767,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2025,PRIMAVERA,28,28,7,0.35714285714285715,0.0,7,8.4625,4,24,7.8500000000000005,7.639285714285714,0.14285714285714285,28
23148 | MAT1032 | 2025 | PRIMAVERA,23148,MAT1032,ÁLGEBRA LINEAL,2025,PRIMAVERA,28,28,10,0.03571428571428571,0.0,1,8.283999999999999,3,25,7.621428571428572,7.696428571428571,0.10714285714285714,28
23411 | MAT1032 | 2025 | PRIMAVERA,23411,MAT1032,ÁLGEBRA LINEAL,2025,PRIMAVERA,28,28,9,0.0,0.0,0,9.646153846153847,2,26,9.646153846153847,9.221428571428572,0.07142857142857142,28
23452 | MAT1032 | 2025 | PRIMAVERA,23452,MAT1032,ÁLGEBRA LINEAL,2025,PRIMAVERA,28,28,10,0.0,0.0,0,9.092592592592593,1,27,9.092592592592593,8.9,0.03571428571428571,28
23978 | MAT1032 | 2025 | PRIMAVERA,23978,MAT1032,ÁLGEBRA LINEAL,2025,PRIMAVERA,28,28,11,0.4642857142857143,0.0,9,9.132142857142856,0,28,9.132142857142856,9.132142857142856,0.0,28
24097 | MAT1032 | 2025 | PRIMAVERA,24097,MAT1032,ÁLGEBRA LINEAL,2025,PRIMAVERA,28,28,8,0.0,0.0,0,9.433333333333334,1,27,9.433333333333334,9.228571428571428,0.03571428571428571,28
21228 | MAT1052 | 2019 | OTOÑO,21228,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2019,OTOÑO,27,27,7,0.07407407407407407,0.0,1,7.1695652173913045,4,23,6.485185185185185,6.362962962962963,0.14814814814814814,27
23096 | MAT1022 | 2019 | PRIMAVERA,23096,MAT1022,CÁLCULO I,2019,PRIMAVERA,27,27,14,0.5925925925925926,0.0,3,8.273913043478261,4,23,8.036507936507936,7.944444444444445,0.14814814814814814,27
23874 | MAT1032 | 2019 | OTOÑO,23874,MAT1032,ÁLGEBRA LINEAL,2019,OTOÑO,27,27,12,1.6296296296296295,1.0,11,8.468,2,25,8.381481481481481,8.351851851851851,0.07407407407407407,27
23425 | MAT1032 | 2020 | PRIMAVERA,23425,MAT1032,ÁLGEBRA LINEAL,2020,PRIMAVERA,27,27,11,3.0,1.0,25,9.133333333333333,0,27,9.133333333333333,9.133333333333333,0.0,27
23874 | MAT1032 | 2020 | OTOÑO,23874,MAT1032,ÁLGEBRA LINEAL,2020,OTOÑO,27,27,13,4.111111111111111,0.0,26,7.145833333333333,3,24,6.611111111111111,6.685185185185185,0.1111111111111111,27
24117 | MAT1032 | 2020 | PRIMAVERA,24117,MAT1032,ÁLGEBRA LINEAL,2020,PRIMAVERA,27,27,13,3.1481481481481484,0.0,23,7.709090909090909,5,22,7.144444444444445,7.051851851851852,0.18518518518518517,27
23149 | MAT1012 | 2021 | PRIMAVERA,23149,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,PRIMAVERA,27,27,17,1.3703703703703705,0.0,12,6.4,7,20,5.250617283950618,5.04074074074074,0.25925925925925924,27
21262 | MAT2012 | 2022 | OTOÑO,21262,MAT2012,CÁLCULO II,2022,OTOÑO,27,27,13,0.7777777777777778,0.0,4,8.273076923076923,1,26,8.180555555555555,8.196296296296296,0.037037037037037035,27
21815 | MAT2022 | 2022 | OTOÑO,21815,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,OTOÑO,27,27,7,1.4814814814814814,1.0,6,9.044444444444444,0,27,9.044444444444444,9.044444444444444,0.0,27
23411 | MAT1012 | 2022 | OTOÑO,23411,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,27,27,12,3.925925925925926,0.0,23,7.194444444444445,9,18,4.862962962962963,4.855555555555555,0.3333333333333333,27
23452 | MAT1032 | 2022 | OTOÑO,23452,MAT1032,ÁLGEBRA LINEAL,2022,OTOÑO,27,27,11,1.9259259259259258,1.0,12,8.318181818181818,5,22,7.874074074074074,7.662962962962963,0.18518518518518517,27
23874 | MAT2012 | 2022 | OTOÑO,23874,MAT2012,CÁLCULO II,2022,OTOÑO,27,27,14,1.9259259259259258,0.0,15,8.583333333333334,3,24,8.287962962962963,8.22962962962963,0.1111111111111111,27
24097 | MAT2012 | 2022 | OTOÑO,24097,MAT2012,CÁLCULO II,2022,OTOÑO,27,27,14,3.3703703703703702,1.0,14,9.176923076923076,1,26,9.114814814814814,8.974074074074075,0.037037037037037035,27
24827 | MAT1022 | 2022 | OTOÑO,24827,MAT1022,CÁLCULO I,2022,OTOÑO,27,27,16,2.740740740740741,1.0,15,8.554166666666667,3,24,8.02037037037037,7.6037037037037045,0.1111111111111111,27
22446 | MAT2012 | 2023 | PRIMAVERA,22446,MAT2012,CÁLCULO II,2023,PRIMAVERA,27,27,13,1.6296296296296295,1.0,8,6.69,7,20,6.002314814814815,5.937037037037037,0.25925925925925924,27
23162 | MAT2012 | 2023 | OTOÑO,23162,MAT2012,CÁLCULO II,2023,OTOÑO,27,27,11,5.0,2.0,36,9.255555555555556,0,27,9.255555555555556,9.255555555555556,0.0,27
23887 | MAT2022 | 2023 | OTOÑO,23887,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2023,OTOÑO,27,27,6,2.888888888888889,1.0,23,8.666666666666666,3,24,8.085185185185185,7.818518518518518,0.1111111111111111,27
22473 | MAT1022 | 2024 | OTOÑO,22473,MAT1022,CÁLCULO I,2024,OTOÑO,27,27,14,0.9629629629629629,0.0,9,7.984,2,25,7.749382716049382,7.5851851851851855,0.07407407407407407,27
22767 | MAT2022 | 2024 | PRIMAVERA,22767,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,PRIMAVERA,27,27,8,2.7037037037037037,0.0,18,8.715384615384615,1,26,8.593518518518518,8.648148148148149,0.037037037037037035,27
23153 | MAT1022 | 2024 | PRIMAVERA,23153,MAT1022,CÁLCULO I,2024,PRIMAVERA,27,27,15,3.111111111111111,1.0,26,8.903846153846153,1,26,8.798765432098765,8.692592592592591,0.037037037037037035,27
25496 | MAT1052 | 2024 | PRIMAVERA,25496,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2024,PRIMAVERA,27,27,7,1.1111111111111112,0.0,5,8.825000000000001,3,24,7.844444444444445,7.844444444444445,0.1111111111111111,27
23887 | MAT2022 | 2025 | PRIMAVERA,23887,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2025,PRIMAVERA,27,27,8,0.5925925925925926,0.0,11,7.823809523809524,6,21,7.151851851851852,6.707407407407407,0.2222222222222222,27
23152 | MAT1012 | 2019 | PRIMAVERA,23152,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,26,26,11,2.076923076923077,0.0,23,8.041666666666666,14,12,6.403846153846154,3.7115384615384617,0.5384615384615384,26
12516 | MAT1022 | 2020 | PRIMAVERA,12516,MAT1022,CÁLCULO I,2020,PRIMAVERA,26,26,13,2.1153846153846154,0.0,18,8.673076923076923,0,26,8.673076923076923,8.673076923076923,0.0,26
21779 | MAT1012 | 2021 | OTOÑO,21779,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,26,26,18,0.8846153846153846,0.0,10,8.281818181818181,4,22,7.505128205128205,7.176923076923076,0.15384615384615385,26
22109 | MAT2022 | 2021 | OTOÑO,22109,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2021,OTOÑO,26,26,6,1.0769230769230769,0.0,6,8.15,2,24,7.836538461538462,7.769230769230769,0.07692307692307693,26
22115 | MAT1052 | 2021 | PRIMAVERA,22115,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2021,PRIMAVERA,26,26,10,0.07692307692307693,0.0,1,8.91904761904762,5,21,8.511538461538462,8.511538461538462,0.19230769230769232,26
22767 | MAT1052 | 2021 | OTOÑO,22767,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2021,OTOÑO,26,26,8,0.2692307692307692,0.0,4,8.678260869565218,3,23,7.711538461538462,7.711538461538462,0.11538461538461539,26
23149 | MAT1032 | 2021 | OTOÑO,23149,MAT1032,ÁLGEBRA LINEAL,2021,OTOÑO,26,26,10,0.2692307692307692,0.0,2,5.709090909090909,4,22,5.253146853146854,5.1461538461538465,0.15384615384615385,26
23152 | MAT1012 | 2021 | OTOÑO,23152,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,26,26,7,0.9230769230769231,0.0,11,7.668421052631579,7,19,6.6,6.246153846153846,0.2692307692307692,26
23425 | MAT1012 | 2021 | OTOÑO,23425,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,26,26,9,0.7307692307692307,0.0,11,8.368181818181817,4,22,7.915384615384616,7.915384615384616,0.15384615384615385,26
23434 | MAT1012 | 2021 | OTOÑO,23434,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,26,26,14,0.7307692307692307,0.0,4,9.208695652173914,3,23,9.208695652173914,8.573076923076924,0.11538461538461539,26
23978 | MAT1012 | 2021 | PRIMAVERA,23978,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,PRIMAVERA,26,26,10,0.5384615384615384,0.0,7,9.334615384615384,0,26,9.334615384615384,9.334615384615384,0.0,26
24510 | MAT1012 | 2021 | OTOÑO,24510,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,26,26,9,0.6923076923076923,0.0,7,8.320833333333333,2,24,8.093589743589744,8.026923076923076,0.07692307692307693,26
22503 | MAT2022 | 2022 | OTOÑO,22503,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,OTOÑO,26,26,6,1.2307692307692308,0.0,13,7.395238095238096,5,21,6.675000000000001,6.696153846153846,0.19230769230769232,26
23452 | MAT1022 | 2022 | OTOÑO,23452,MAT1022,CÁLCULO I,2022,OTOÑO,26,26,14,1.8076923076923077,0.5,18,8.826086956521738,3,23,8.53076923076923,8.403846153846153,0.11538461538461539,26
22503 | MAT2022 | 2023 | OTOÑO,22503,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2023,OTOÑO,26,26,7,5.115384615384615,1.0,43,7.89047619047619,5,21,7.265384615384615,7.242307692307692,0.19230769230769232,26
23425 | MAT2022 | 2023 | PRIMAVERA,23425,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2023,PRIMAVERA,26,26,7,0.7692307692307693,0.0,4,9.1,1,25,8.75,8.75,0.038461538461538464,26
23452 | MAT1032 | 2023 | OTOÑO,23452,MAT1032,ÁLGEBRA LINEAL,2023,OTOÑO,26,26,9,2.3461538461538463,1.0,20,8.372,1,25,8.190384615384614,8.061538461538461,0.038461538461538464,26
23978 | MAT1032 | 2023 | OTOÑO,23978,MAT1032,ÁLGEBRA LINEAL,2023,OTOÑO,26,26,12,2.923076923076923,1.0,23,8.873076923076923,0,26,8.873076923076923,8.873076923076923,0.0,26
24086 | MAT1012 | 2023 | OTOÑO,24086,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,26,26,15,0.23076923076923078,0.0,2,8.20625,10,16,6.376923076923077,6.196153846153846,0.38461538461538464,26
25093 | MAT1052 | 2023 | PRIMAVERA,25093,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2023,PRIMAVERA,26,26,7,1.0,0.0,9,9.7,1,25,9.7,9.46923076923077,0.038461538461538464,26
21262 | MAT1032 | 2024 | PRIMAVERA,21262,MAT1032,ÁLGEBRA LINEAL,2024,PRIMAVERA,26,26,8,0.4230769230769231,0.0,5,8.404545454545454,4,22,7.688461538461539,7.111538461538462,0.15384615384615385,26
22115 | MAT2022 | 2024 | OTOÑO,22115,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,OTOÑO,26,26,7,1.8076923076923077,0.5,15,7.625,6,20,7.207692307692308,7.115384615384615,0.23076923076923078,26
23897 | MAT2012 | 2024 | OTOÑO,23897,MAT2012,CÁLCULO II,2024,OTOÑO,26,26,11,2.1153846153846154,0.0,15,9.476923076923077,0,26,9.476923076923077,9.476923076923077,0.0,26
26078 | MAT1052 | 2025 | PRIMAVERA,26078,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2025,PRIMAVERA,26,26,9,0.0,0.0,0,8.786363636363637,4,22,8.203846153846154,7.434615384615385,0.15384615384615385,26
21779 | MAT1012 | 2019 | PRIMAVERA,21779,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,25,25,14,1.0,0.0,11,8.569230769230769,12,13,6.976,6.976,0.48,25
22091 | MAT1012 | 2019 | PRIMAVERA,22091,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,25,25,14,1.48,0.0,13,8.552173913043477,2,23,8.38,8.38,0.08,25
22473 | MAT1012 | 2019 | PRIMAVERA,22473,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,25,25,14,1.4,0.0,13,8.433333333333334,4,21,8.14,8.068,0.16,25
23133 | MAT1012 | 2019 | PRIMAVERA,23133,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,25,25,9,0.48,0.0,8,7.706666666666666,10,15,6.874,4.624,0.4,25
23153 | MAT1012 | 2019 | PRIMAVERA,23153,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,25,25,13,1.8,0.0,26,8.372222222222222,7,18,7.33,7.276,0.28,25
24086 | MAT1032 | 2020 | OTOÑO,24086,MAT1032,ÁLGEBRA LINEAL,2020,OTOÑO,25,25,11,2.44,0.0,27,8.541666666666666,1,24,8.398666666666667,8.468,0.04,25
21779 | MAT1022 | 2021 | PRIMAVERA,21779,MAT1022,CÁLCULO I,2021,PRIMAVERA,25,25,11,0.52,0.0,7,8.427999999999999,0,25,8.427999999999999,8.427999999999999,0.0,25
